Order ID,Product,Quantity,Price,Order Date,Region
1347,Product C,2,91,2023-11-23,Asia
1348,Product C,3,89,2023-09-26,South America
1349,Product D,2,92,2023-07-05,North America
1350,Product A,4,51,2023-05-11,North America
1351,Product D,3,26,2023-10-18,Europe
1352,Product D,3,72,2023-10-04,North America
1353,Product C,3,54,2023-11-16,North America
1354,Product B,3,86,2023-12-17,South America
1355,Product B,4,16,2023-06-29,Asia
1356,Product D,3,36,2023-10-17,North America
1357,Product D,1,19,2023-06-12,South America
1358,Product C,3,43,2023-09-28,South America
1359,Product D,4,45,2023-04-06,Europe
1360,Product C,3,34,2023-09-19,South America
1361,Product B,1,15,2023-12-31,Europe
1362,Product B,4,33,2023-12-19,North America
1363,Product A,4,27,2023-10-15,Europe
1364,Product B,1,96,2023-03-24,South America
1365,Product D,1,15,2023-08-13,Asia
1366,Product B,1,38,2023-08-11,Asia
1367,Product C,1,34,2023-04-28,North America
1368,Product B,1,64,2023-07-11,North America
1369,Product A,4,90,2023-03-20,Asia
1370,Product B,4,55,2023-03-19,Europe
1371,Product C,3,33,2023-05-27,North America
1372,Product C,3,84,2023-04-17,South America
1373,Product D,2,35,2023-09-28,North America
1374,Product B,3,37,2023-09-01,Europe
1375,Product C,3,12,2023-03-14,North America
1376,Product A,1,84,2023-12-23,South America
1377,Product D,1,47,2023-12-20,South America
1378,Product A,3,70,2023-01-26,South America
1379,Product B,2,87,2023-07-29,Europe
1380,Product B,1,60,2023-04-02,Europe
1381,Product B,3,99,2023-05-05,South America
1382,Product D,3,57,2023-03-14,South America
1383,Product C,4,30,2023-05-03,Europe
1384,Product D,2,63,2023-11-05,Europe
1385,Product A,4,65,2023-07-03,Europe
1386,Product D,2,68,2023-07-06,Asia
1387,Product A,1,81,2023-07-17,Europe
1388,Product D,2,60,2023-03-19,South America
1389,Product C,3,29,2023-12-14,Asia
1390,Product A,3,95,2023-07-05,Europe
1391,Product B,2,68,2023-12-10,South America
1392,Product B,2,80,2023-09-10,North America
1393,Product D,2,18,2023-01-13,Asia
1394,Product B,4,10,2023-10-26,South America
1395,Product A,2,38,2023-03-17,North America
1396,Product B,1,72,2023-02-20,South America
1397,Product C,4,81,2023-10-02,Europe
1398,Product C,4,65,2023-05-29,Europe
1399,Product D,2,77,2023-08-07,North America
1400,Product A,1,44,2023-05-02,Europe
1401,Product C,4,12,2023-07-30,South America
1402,Product C,3,16,2023-10-07,North America
1403,Product A,4,36,2023-01-26,South America
1404,Product B,2,10,2023-06-22,South America
1405,Product B,1,89,2023-06-05,South America
1406,Product D,2,80,2023-08-26,Europe
1407,Product B,3,53,2023-03-23,Europe
1408,Product A,3,96,2023-12-22,South America
1409,Product C,3,50,2023-09-30,Asia
1410,Product B,2,84,2023-03-09,South America
1411,Product D,4,51,2023-02-13,South America
1412,Product B,2,42,2023-03-02,North America
1413,Product A,1,59,2023-05-03,South America
1414,Product D,4,72,2023-12-15,Europe
1415,Product B,3,46,2023-07-15,North America
1416,Product D,2,68,2023-11-26,Asia
1417,Product A,3,90,2023-11-19,North America
1418,Product C,3,57,2023-04-21,Asia
1419,Product A,1,14,2023-09-15,North America
1420,Product A,4,57,2023-03-30,North America
1421,Product A,1,12,2023-07-17,Asia
1422,Product A,1,56,2023-10-09,Europe
1423,Product C,1,71,2023-07-19,Europe
1424,Product C,3,23,2023-04-09,Europe
1425,Product D,1,72,2023-01-27,North America
1426,Product B,1,70,2023-03-30,South America
1427,Product C,4,40,2023-05-26,North America
1428,Product C,4,26,2023-07-01,South America
1429,Product B,1,33,2023-09-14,South America
1430,Product C,4,32,2023-07-08,Europe
1431,Product A,4,91,2023-08-28,South America
1432,Product A,1,59,2023-12-25,North America
1433,Product B,3,87,2023-07-15,North America
1434,Product D,1,88,2023-10-24,Europe
1435,Product D,4,88,2023-06-14,Asia
1436,Product B,3,79,2023-11-03,North America
1437,Product B,2,36,2023-09-28,South America
1438,Product A,3,24,2023-01-08,North America
1439,Product D,4,59,2023-02-07,North America
1440,Product C,3,45,2023-04-24,North America
1441,Product A,1,17,2023-12-05,Asia
1442,Product B,2,88,2023-02-25,South America
1443,Product D,2,12,2023-12-25,Europe
1444,Product C,2,71,2023-05-18,North America
1445,Product C,4,56,2023-04-12,South America
1446,Product A,4,86,2023-11-30,South America
1447,Product D,2,97,2023-06-26,Europe
1448,Product D,3,70,2023-06-18,North America
1449,Product B,2,41,2023-12-05,Asia
1450,Product D,3,22,2023-10-13,South America
1451,Product D,3,10,2023-09-18,Europe
1452,Product A,4,43,2023-08-11,Asia
1453,Product D,3,71,2023-07-18,South America
1454,Product C,2,88,2023-07-30,North America
1455,Product A,4,87,2023-10-14,South America
1456,Product A,1,91,2023-06-29,Asia
1457,Product B,1,80,2023-09-07,Asia
1458,Product D,4,40,2023-08-19,North America
1459,Product B,2,73,2023-01-23,North America
1460,Product C,1,34,2023-02-17,Europe
1461,Product A,1,47,2023-04-19,North America
1462,Product A,3,23,2023-10-23,Europe
1463,Product A,3,17,2023-01-06,Asia
1464,Product C,2,63,2023-02-07,Asia
1465,Product C,4,11,2023-06-18,South America
1466,Product B,2,90,2023-12-22,South America
1467,Product B,4,87,2023-10-10,Europe
1468,Product B,1,98,2023-07-22,North America
1469,Product D,3,65,2023-11-21,North America
1470,Product A,2,93,2023-11-09,South America
1471,Product A,2,94,2023-09-30,Asia
1472,Product B,4,70,2023-09-01,Europe
1473,Product A,4,31,2023-11-23,Asia
1474,Product B,2,44,2023-02-16,Asia
1475,Product D,4,25,2023-09-06,North America
1476,Product D,2,59,2023-03-20,Europe
1477,Product C,2,52,2023-04-20,Asia
1478,Product D,2,26,2023-01-13,South America
1479,Product B,1,89,2023-12-31,South America
1480,Product D,4,67,2023-03-31,North America
1481,Product C,3,11,2023-12-08,South America
1482,Product A,3,13,2023-12-14,South America
1483,Product B,4,94,2023-10-07,Asia
1484,Product A,2,48,2023-08-09,South America
1485,Product C,3,15,2023-03-14,South America
1486,Product C,3,90,2023-08-22,Asia
1487,Product C,4,98,2023-09-17,North America
1488,Product A,3,78,2023-04-23,North America
1489,Product A,2,78,2023-02-15,Europe
1490,Product A,4,29,2023-10-01,South America
1491,Product A,2,73,2023-02-12,Asia
1492,Product C,3,25,2023-07-27,Europe
1493,Product C,3,60,2023-12-15,North America
1494,Product B,2,46,2023-04-13,North America
1495,Product B,1,82,2023-05-04,Asia
1496,Product A,3,78,2023-01-10,Europe
1497,Product D,1,51,2023-11-25,Europe
1498,Product D,3,66,2023-07-06,Asia
1499,Product C,1,75,2023-01-31,Asia
1500,Product C,1,18,2023-06-05,Europe
1501,Product C,1,95,2023-03-01,North America
1502,Product B,2,73,2023-09-06,South America
1503,Product B,1,95,2023-09-27,North America
1504,Product C,1,31,2023-08-05,Asia
1505,Product C,1,43,2023-01-02,Europe
1506,Product C,3,64,2023-01-24,Europe
1507,Product D,1,38,2023-07-25,South America
1508,Product B,3,47,2023-11-16,Europe
1509,Product D,1,27,2023-07-18,South America
1510,Product D,1,80,2023-12-22,North America
1511,Product C,2,74,2023-04-24,North America
1512,Product C,3,10,2023-10-07,Europe
1513,Product A,1,97,2023-06-04,Europe
1514,Product A,3,13,2023-06-14,Asia
1515,Product D,3,13,2023-08-10,Asia
1516,Product B,4,91,2023-04-01,Europe
1517,Product C,2,36,2023-06-16,Europe
1518,Product C,2,52,2023-07-26,North America
1519,Product D,2,68,2023-10-09,Europe
1520,Product A,4,41,2023-03-06,Asia
1521,Product B,4,42,2023-01-04,North America
1522,Product A,2,37,2023-06-06,South America
1523,Product A,4,64,2023-09-06,Asia
1524,Product A,4,69,2023-09-14,Asia
1525,Product A,4,79,2023-08-23,North America
1526,Product C,2,71,2023-11-02,South America
1527,Product C,2,89,2023-03-15,Asia
1528,Product A,2,43,2023-07-06,Europe
1529,Product B,4,96,2023-03-03,Asia
1530,Product D,2,97,2023-12-03,North America
1531,Product B,4,65,2023-06-13,North America
1532,Product B,1,22,2023-02-25,North America
1533,Product B,4,65,2023-04-21,Asia
1534,Product A,3,27,2023-08-06,South America
1535,Product C,2,63,2023-08-28,Europe
1536,Product B,2,86,2023-01-21,North America
1537,Product A,3,52,2023-05-21,South America
1538,Product B,4,48,2023-09-22,Europe
1539,Product B,1,70,2023-05-19,North America
1540,Product A,3,51,2023-03-11,Europe
1541,Product C,3,90,2023-04-28,Europe
1542,Product C,4,88,2023-07-17,South America
1543,Product D,2,27,2023-07-24,Europe
1544,Product A,4,32,2023-08-02,North America
1545,Product D,3,63,2023-02-25,South America
1546,Product D,3,39,2023-10-14,Asia
1547,Product D,2,67,2023-10-20,Asia
1548,Product C,2,77,2023-06-24,South America
1549,Product A,2,76,2023-12-13,Asia
1550,Product D,4,80,2023-05-08,Europe
1551,Product A,2,27,2023-11-21,North America
1552,Product A,3,16,2023-10-19,Europe
1553,Product C,3,49,2023-10-15,South America
1554,Product D,1,79,2023-08-14,North America
1555,Product D,4,95,2023-03-05,South America
1556,Product A,1,74,2023-02-17,South America
1557,Product B,3,77,2023-07-21,South America
1558,Product C,1,58,2023-12-03,Europe
1559,Product C,3,61,2023-03-01,North America
1560,Product C,1,38,2023-09-14,North America
1561,Product C,2,30,2023-03-06,North America
1562,Product D,1,99,2023-08-27,Europe
1563,Product D,2,87,2023-10-16,Asia
1564,Product B,2,18,2023-02-07,Europe
1565,Product C,4,56,2023-01-25,Europe
1566,Product C,2,85,2023-02-28,South America
1567,Product A,2,51,2023-12-23,North America
1568,Product D,1,60,2023-10-24,North America
1569,Product C,3,65,2023-06-07,Asia
1570,Product B,4,60,2023-02-26,Asia
1571,Product B,2,79,2023-02-17,South America
1572,Product D,4,29,2023-11-24,North America
1573,Product B,1,97,2023-02-25,Asia
1574,Product B,2,36,2023-03-06,Asia
1575,Product D,1,47,2023-09-25,North America
1576,Product C,4,81,2023-03-10,Europe
1577,Product C,1,74,2023-08-04,Asia
1578,Product B,4,63,2023-03-30,North America
1579,Product B,1,33,2023-10-08,Asia
1580,Product C,4,56,2023-09-14,South America
1581,Product D,3,80,2023-06-09,Asia
1582,Product B,1,92,2023-08-22,North America
1583,Product A,1,95,2023-05-11,Asia
1584,Product D,3,72,2023-02-18,South America
1585,Product B,3,66,2023-05-27,South America
1586,Product B,1,64,2023-11-12,Asia
1587,Product A,3,69,2023-01-02,Asia
1588,Product A,2,71,2023-11-25,South America
1589,Product C,4,39,2023-05-25,South America
1590,Product D,4,31,2023-03-02,Europe
1591,Product D,4,84,2023-09-30,Europe
1592,Product C,2,93,2023-02-18,South America
1593,Product D,3,38,2023-11-28,Asia
1594,Product D,3,50,2023-05-11,North America
1595,Product D,1,51,2023-02-12,Asia
1596,Product D,3,74,2023-02-26,Asia
1597,Product D,1,40,2023-02-19,Europe
1598,Product A,2,39,2023-06-27,Europe
1599,Product D,4,27,2023-10-20,Europe
1600,Product A,4,26,2023-02-15,South America
1601,Product D,4,47,2023-06-19,South America
1602,Product C,3,23,2023-09-28,Asia
1603,Product B,1,96,2023-12-02,Asia
1604,Product A,1,98,2023-05-19,North America
1605,Product D,2,88,2023-09-04,Asia
1606,Product C,3,65,2023-05-28,Asia
1607,Product B,2,31,2023-08-18,Europe
1608,Product A,1,76,2023-10-07,Europe
1609,Product B,1,65,2023-05-05,Europe
1610,Product C,4,28,2023-07-11,Europe
1611,Product A,3,66,2023-03-21,Europe
1612,Product B,1,53,2023-04-04,North America
1613,Product D,4,44,2023-08-14,North America
1614,Product A,3,10,2023-03-06,North America
1615,Product B,2,61,2023-03-29,Europe
1616,Product C,3,94,2023-03-29,South America
1617,Product C,3,79,2023-07-20,Europe
1618,Product A,1,46,2023-08-02,Europe
1619,Product B,1,74,2023-07-23,North America
1620,Product A,3,60,2023-03-30,Europe
1621,Product A,1,10,2023-03-02,North America
1622,Product B,1,30,2023-09-28,Europe
1623,Product B,1,62,2023-04-04,Asia
1624,Product D,4,25,2023-11-03,South America
1625,Product B,4,70,2023-01-27,South America
1626,Product C,3,63,2023-08-02,North America
1627,Product A,1,49,2023-03-15,Asia
1628,Product A,4,35,2023-03-02,South America
1629,Product C,3,89,2023-07-05,North America
1630,Product B,1,74,2023-01-31,Europe
1631,Product C,2,83,2023-08-07,Europe
1632,Product C,1,73,2023-01-12,Asia
1633,Product D,1,52,2023-10-29,South America
1634,Product C,4,26,2023-02-01,Europe
1635,Product A,3,68,2023-06-09,North America
1636,Product C,3,32,2023-08-25,Europe
1637,Product A,4,16,2023-08-15,Europe
1638,Product A,1,53,2023-06-30,South America
1639,Product A,2,62,2023-11-13,South America
1640,Product B,1,80,2023-02-15,North America
1641,Product D,1,88,2023-12-07,Asia
1642,Product A,2,43,2023-03-21,Asia
1643,Product A,4,55,2023-05-15,Europe
1644,Product B,3,77,2023-09-17,North America
1645,Product A,4,87,2023-11-04,Asia
1646,Product C,4,87,2023-09-04,Asia
1647,Product C,1,25,2023-06-08,Europe
1648,Product D,3,80,2023-07-22,North America
1649,Product A,3,28,2023-04-22,Asia
1650,Product B,4,11,2023-10-19,South America
1651,Product C,2,19,2023-11-06,South America
1652,Product B,4,59,2023-04-29,Europe
1653,Product B,2,90,2023-01-17,Europe
1654,Product C,3,21,2023-11-27,Europe
1655,Product B,4,79,2023-08-15,Europe
1656,Product C,1,31,2023-12-27,Asia
1657,Product B,4,41,2023-04-27,North America
1658,Product C,3,93,2023-02-12,Europe
1659,Product A,1,10,2023-04-25,Europe
1660,Product D,1,63,2023-10-10,Asia
1661,Product C,2,67,2023-02-06,Europe
1662,Product C,1,79,2023-10-29,Europe
1663,Product D,1,92,2023-04-23,North America
1664,Product C,4,27,2023-02-04,South America
1665,Product C,3,15,2023-05-12,Europe
1666,Product B,2,54,2023-12-02,Asia
1667,Product D,4,32,2023-12-02,North America
1668,Product A,1,32,2023-08-16,Asia
1669,Product C,1,35,2023-05-27,North America
1670,Product D,2,86,2023-05-02,North America
1671,Product B,3,16,2023-03-22,Europe
1672,Product A,2,88,2023-06-22,Europe
1673,Product D,4,53,2023-06-03,Europe
1674,Product A,2,36,2023-05-30,South America
1675,Product A,1,35,2023-02-27,South America
1676,Product A,4,88,2023-03-04,Asia
1677,Product C,1,45,2023-06-05,Europe
1678,Product C,3,64,2023-12-22,South America
1679,Product B,1,73,2023-11-18,Europe
1680,Product B,1,66,2023-06-17,South America
1681,Product D,2,78,2023-06-15,South America
1682,Product B,1,70,2023-03-26,North America
1683,Product A,4,11,2023-05-17,Europe
1684,Product A,4,64,2023-07-08,Europe
1685,Product C,3,89,2023-01-02,South America
1686,Product A,4,96,2023-04-16,Europe
1687,Product D,2,47,2023-12-30,South America
1688,Product A,3,89,2023-03-13,Europe
1689,Product A,4,87,2023-05-06,North America
1690,Product D,2,38,2023-06-19,Europe
1691,Product B,4,35,2023-07-24,North America
1692,Product B,4,44,2023-11-09,Asia
1693,Product D,1,88,2023-12-03,Europe
1694,Product C,4,76,2023-07-14,Europe
1695,Product A,4,96,2023-06-07,Europe
1696,Product D,2,38,2023-05-21,North America
1697,Product A,2,43,2023-10-02,Europe
1698,Product C,1,50,2023-01-07,Europe
1699,Product A,4,50,2023-02-23,South America
1700,Product D,1,32,2023-04-14,Asia
1701,Product A,4,80,2023-12-08,North America
1702,Product B,3,12,2023-12-04,South America
1703,Product C,3,67,2023-03-02,North America
1704,Product C,1,41,2023-03-28,South America
1705,Product C,1,40,2023-09-15,Asia
1706,Product D,1,91,2023-06-27,South America
1707,Product C,2,52,2023-08-30,North America
1708,Product B,2,16,2023-07-22,Europe
1709,Product D,2,10,2023-01-31,Europe
1710,Product B,1,70,2023-10-16,Asia
1711,Product A,4,23,2023-03-21,North America
1712,Product A,3,61,2023-01-11,North America
1713,Product A,1,15,2023-09-11,North America
1714,Product A,2,19,2023-10-14,Asia
1715,Product B,2,80,2023-06-25,Europe
1716,Product D,1,99,2023-05-06,South America
1717,Product D,1,39,2023-02-16,Asia
1718,Product C,2,30,2023-07-25,South America
1719,Product B,4,69,2023-04-17,Europe
1720,Product A,2,90,2023-10-02,Asia
1721,Product B,2,83,2023-12-03,Europe
1722,Product C,1,72,2023-05-03,South America
1723,Product C,4,51,2023-05-14,North America
1724,Product B,2,60,2023-04-17,North America
1725,Product B,2,73,2023-11-01,South America
1726,Product B,3,85,2023-11-25,North America
1727,Product D,1,65,2023-02-19,South America
1728,Product A,3,89,2023-12-03,Asia
1729,Product B,3,50,2023-04-05,Asia
1730,Product B,2,41,2023-09-25,Asia
1731,Product B,1,24,2023-01-23,North America
1732,Product C,4,71,2023-02-23,Europe
1733,Product C,2,36,2023-09-11,North America
1734,Product D,4,37,2023-08-23,North America
1735,Product A,4,90,2023-02-28,Europe
1736,Product D,1,73,2023-06-13,Europe
1737,Product A,3,68,2023-09-16,Europe
1738,Product C,1,67,2023-11-10,Europe
1739,Product C,4,11,2023-08-04,North America
1740,Product C,2,45,2023-07-02,South America
1741,Product D,4,80,2023-02-26,Asia
1742,Product B,2,22,2023-05-25,South America
1743,Product B,2,24,2023-03-31,North America
1744,Product C,1,98,2023-11-07,Europe
1745,Product B,4,96,2023-02-14,Asia
1746,Product B,3,69,2023-09-14,Asia
1747,Product D,4,31,2023-01-21,South America
1748,Product A,4,72,2023-01-21,North America
1749,Product C,3,99,2023-02-21,North America
1750,Product C,1,84,2023-12-04,North America
1751,Product D,4,83,2023-06-20,Asia
1752,Product D,4,34,2023-03-08,South America
1753,Product B,2,57,2023-04-23,Asia
1754,Product C,4,52,2023-10-27,Asia
1755,Product A,3,47,2023-06-09,Europe
1756,Product D,2,50,2023-09-23,South America
1757,Product A,1,54,2023-11-16,Europe
1758,Product A,2,97,2023-08-20,North America
1759,Product C,3,49,2023-11-21,Asia
1760,Product C,3,26,2023-03-09,South America
1761,Product D,2,97,2023-01-28,North America
1762,Product C,1,66,2023-04-26,South America
1763,Product C,2,11,2023-02-20,Asia
1764,Product C,1,71,2023-06-30,South America
1765,Product A,2,97,2023-09-17,North America
1766,Product D,3,18,2023-03-20,Europe
1767,Product B,4,77,2023-09-30,Asia
1768,Product A,4,90,2023-04-18,Europe
1769,Product C,1,26,2023-03-15,Asia
1770,Product A,1,59,2023-06-24,North America
1771,Product C,1,49,2023-07-03,Asia
1772,Product C,3,67,2023-01-23,Europe
1773,Product A,2,84,2023-10-01,Asia
1774,Product D,3,94,2023-05-09,North America
1775,Product C,4,30,2023-10-18,Asia
1776,Product D,1,27,2023-11-16,Europe
1777,Product B,2,64,2023-07-05,North America
1778,Product C,4,38,2023-02-28,Europe
1779,Product D,4,33,2023-01-01,Asia
1780,Product D,4,83,2023-05-11,South America
1781,Product B,3,26,2023-03-08,Europe
1782,Product D,1,27,2023-10-20,Asia
1783,Product D,4,51,2023-10-12,South America
1784,Product B,1,93,2023-03-30,South America
1785,Product C,3,54,2023-04-10,North America
1786,Product D,4,91,2023-07-08,South America
1787,Product D,3,26,2023-12-12,Europe
1788,Product D,3,82,2023-08-29,Europe
1789,Product A,1,23,2023-09-27,South America
1790,Product B,4,58,2023-08-07,Asia
1791,Product A,3,38,2023-06-25,Europe
1792,Product B,4,13,2023-12-07,Europe
1793,Product C,1,91,2023-08-21,North America
1794,Product C,3,29,2023-05-31,Asia
1795,Product D,1,56,2023-10-04,South America
1796,Product B,4,18,2023-08-17,Asia
1797,Product C,4,86,2023-06-20,North America
1798,Product B,1,88,2023-08-11,North America
1799,Product C,2,36,2023-08-01,Asia
1800,Product A,3,24,2023-10-09,North America
1801,Product C,4,28,2023-02-10,North America
1802,Product A,4,99,2023-05-02,North America
1803,Product C,3,61,2023-08-15,Asia
1804,Product D,1,35,2023-10-21,North America
1805,Product A,1,98,2023-03-29,South America
1806,Product C,1,35,2023-09-24,South America
1807,Product D,2,35,2023-01-29,Europe
1808,Product A,2,55,2023-09-04,South America
1809,Product D,4,58,2023-11-12,Europe
1810,Product B,1,91,2023-09-01,Asia
1811,Product B,3,62,2023-03-02,North America
1812,Product A,4,12,2023-05-27,South America
1813,Product C,3,75,2023-06-23,Europe
1814,Product A,4,51,2023-10-05,Asia
1815,Product D,2,28,2023-11-30,Europe
1816,Product C,4,26,2023-05-22,North America
1817,Product B,2,42,2023-02-13,South America
1818,Product C,4,85,2023-05-24,Asia
1819,Product B,1,58,2023-12-19,Europe
1820,Product C,3,65,2023-11-29,Asia
1821,Product C,1,72,2023-02-24,Europe
1822,Product C,4,12,2023-11-03,Europe
1823,Product D,4,58,2023-12-24,North America
1824,Product D,4,64,2023-06-10,North America
1825,Product A,2,35,2023-10-12,Europe
1826,Product A,3,81,2023-11-21,South America
1827,Product B,3,61,2023-07-17,Asia
1828,Product D,4,16,2023-06-08,Asia
1829,Product B,4,55,2023-03-21,North America
1830,Product A,2,55,2023-01-31,South America
1831,Product B,1,25,2023-04-22,Europe
1832,Product A,1,33,2023-02-15,North America
1833,Product D,3,70,2023-12-19,Europe
1834,Product C,2,63,2023-07-24,Europe
1835,Product D,4,71,2023-02-21,North America
1836,Product B,3,10,2023-05-18,South America
1837,Product B,2,58,2023-03-15,Asia
1838,Product D,1,34,2023-02-10,North America
1839,Product D,2,19,2023-03-18,South America
1840,Product A,1,89,2023-07-06,Europe
1841,Product B,2,25,2023-02-21,North America
1842,Product B,3,67,2023-03-28,Asia
1843,Product D,1,81,2023-04-19,Asia
1844,Product C,3,38,2023-08-13,Europe
1845,Product B,3,15,2023-09-05,North America
1846,Product C,1,25,2023-03-10,Asia
1847,Product D,1,29,2023-04-30,North America
1848,Product D,4,89,2023-03-08,Asia
1849,Product A,4,80,2023-03-02,Europe
1850,Product B,4,87,2023-11-23,Europe
1851,Product C,3,52,2023-07-10,North America
1852,Product A,3,35,2023-07-08,South America
1853,Product B,4,99,2023-05-31,South America
1854,Product A,3,87,2023-10-13,Europe
1855,Product D,3,80,2023-04-06,Asia
1856,Product B,1,42,2023-11-08,South America
1857,Product A,1,35,2023-11-05,Europe
1858,Product A,3,54,2023-09-20,Asia
1859,Product C,4,93,2023-04-07,Asia
1860,Product A,2,72,2023-04-23,South America
1861,Product B,4,76,2023-05-05,Europe
1862,Product B,2,61,2023-05-12,Asia
1863,Product C,4,77,2023-05-01,Asia
1864,Product B,1,35,2023-07-16,North America
1865,Product D,3,84,2023-10-21,North America
1866,Product B,3,11,2023-05-02,South America
1867,Product B,1,23,2023-10-09,North America
1868,Product A,2,39,2023-09-17,Europe
1869,Product A,2,58,2023-02-08,South America
1870,Product B,2,21,2023-02-23,South America
1871,Product C,1,99,2023-06-10,North America
1872,Product A,2,53,2023-10-16,Asia
1873,Product C,1,42,2023-07-19,Europe
1874,Product B,4,22,2023-10-03,Europe
1875,Product B,4,87,2023-01-16,Europe
1876,Product D,1,97,2023-06-22,South America
1877,Product A,3,35,2023-09-05,Europe
1878,Product B,4,30,2023-08-06,Asia
1879,Product D,2,37,2023-03-28,Asia
1880,Product A,1,57,2023-03-23,North America
1881,Product B,2,49,2023-03-03,Europe
1882,Product B,2,75,2023-10-14,South America
1883,Product A,3,82,2023-02-11,North America
1884,Product A,2,96,2023-01-12,Asia
1885,Product A,3,88,2023-11-17,Europe
1886,Product B,4,86,2023-08-22,Asia
1887,Product B,1,32,2023-11-25,North America
1888,Product D,2,90,2023-05-11,Asia
1889,Product C,1,57,2023-04-25,Europe
1890,Product A,2,11,2023-08-06,Europe
1891,Product B,1,93,2023-05-17,North America
1892,Product B,2,29,2023-04-16,Europe
1893,Product A,2,68,2023-06-28,Asia
1894,Product C,2,55,2023-01-16,Asia
1895,Product A,2,12,2023-08-30,South America
1896,Product C,2,64,2023-11-30,South America
1897,Product B,2,21,2023-08-14,South America
1898,Product C,2,49,2023-08-30,Asia
1899,Product D,2,75,2023-05-21,Asia
1900,Product B,2,87,2023-07-18,North America
1901,Product D,1,25,2023-04-22,South America
1902,Product A,3,92,2023-05-07,Asia
1903,Product A,2,43,2023-01-21,North America
1904,Product A,3,53,2023-05-27,Asia
1905,Product C,2,15,2023-03-30,North America
1906,Product B,2,86,2023-10-30,South America
1907,Product A,1,73,2023-07-22,South America
1908,Product A,4,31,2023-03-26,South America
1909,Product B,4,27,2023-06-16,Asia
1910,Product A,1,21,2023-03-13,Asia
1911,Product D,3,61,2023-10-25,North America
1912,Product B,4,60,2023-01-09,Europe
1913,Product B,1,80,2023-10-08,Europe
1914,Product B,1,57,2023-09-15,South America
1915,Product D,4,28,2023-10-02,Europe
1916,Product B,3,15,2023-08-26,South America
1917,Product D,1,93,2023-01-20,North America
1918,Product B,2,36,2023-08-21,Europe
1919,Product C,3,62,2023-08-09,Europe
1920,Product A,3,57,2023-11-22,South America
1921,Product C,4,16,2023-01-17,North America
1922,Product A,4,68,2023-03-30,Europe
1923,Product D,2,78,2023-07-15,Europe
1924,Product C,1,20,2023-12-16,Europe
1925,Product B,4,24,2023-03-25,North America
1926,Product A,4,73,2023-03-28,North America
1927,Product A,3,12,2023-11-03,Europe
1928,Product C,4,78,2023-12-04,South America
1929,Product D,4,32,2023-06-03,South America
1930,Product C,4,62,2023-08-16,Europe
1931,Product D,4,46,2023-09-21,North America
1932,Product D,3,18,2023-08-11,Europe
1933,Product A,2,24,2023-05-01,North America
1934,Product C,2,12,2023-06-22,Europe
1935,Product C,1,79,2023-01-04,North America
1936,Product D,4,26,2023-12-08,Asia
1937,Product C,3,35,2023-05-08,South America
1938,Product B,1,30,2023-04-20,Asia
1939,Product B,1,81,2023-12-21,South America
1940,Product C,2,30,2023-02-06,North America
1941,Product C,3,20,2023-03-12,Asia
1942,Product D,3,47,2023-10-16,South America
1943,Product B,3,81,2023-01-31,Europe
1944,Product B,2,97,2023-09-25,North America
1945,Product A,2,44,2023-01-11,North America
1946,Product D,2,23,2023-12-10,Europe
1947,Product A,2,23,2023-11-24,Europe
1948,Product B,2,19,2023-02-01,South America
1949,Product D,4,21,2023-02-26,North America
1950,Product C,4,47,2023-06-15,South America
1951,Product D,3,43,2023-07-07,Europe
1952,Product C,1,50,2023-12-08,North America
1953,Product C,3,19,2023-01-19,Europe
1954,Product D,1,26,2023-04-26,South America
1955,Product C,2,26,2023-07-03,South America
1956,Product A,1,76,2023-09-27,South America
1957,Product B,3,71,2023-02-02,North America
1958,Product C,3,10,2023-01-10,Europe
1959,Product A,1,21,2023-03-21,Europe
1960,Product C,4,13,2023-07-11,South America
1961,Product B,2,51,2023-11-16,South America
1962,Product A,2,22,2023-07-09,South America
1963,Product B,3,94,2023-03-09,South America
1964,Product B,4,95,2023-12-14,Asia
1965,Product A,1,13,2023-05-05,Asia
1966,Product A,2,91,2023-12-02,Asia
1967,Product A,4,78,2023-02-28,South America
1968,Product D,2,28,2023-04-07,South America
1969,Product A,4,11,2023-10-02,Europe
1970,Product A,4,21,2023-05-29,North America
1971,Product A,3,90,2023-10-05,Europe
1972,Product A,2,83,2023-09-22,Asia
1973,Product C,1,15,2023-01-09,Europe
1974,Product D,3,17,2023-10-10,South America
1975,Product B,3,60,2023-09-30,Asia
1976,Product A,1,20,2023-10-28,Asia
1977,Product C,3,72,2023-01-08,North America
1978,Product C,4,66,2023-07-27,North America
1979,Product C,4,21,2023-05-05,Asia
1980,Product B,2,82,2023-05-03,Asia
1981,Product A,2,11,2023-02-02,Europe
1982,Product D,1,17,2023-01-01,Asia
1983,Product D,2,20,2023-07-23,South America
1984,Product C,4,62,2023-01-06,Europe
1985,Product B,1,19,2023-10-24,South America
1986,Product B,1,94,2023-01-05,South America
1987,Product B,2,93,2023-03-21,South America
1988,Product D,4,17,2023-10-01,Asia
1989,Product C,1,45,2023-06-26,North America
1990,Product A,4,85,2023-12-04,North America
1991,Product D,4,23,2023-11-17,South America
1992,Product C,4,63,2023-12-05,Asia
1993,Product C,2,94,2023-05-16,Europe
1994,Product A,3,95,2023-01-25,South America
1995,Product A,3,30,2023-11-21,Europe
